X1,X2,F1,F2
2.8000000000000003,1.17,36.83560000000001,19.5089
2.8000000000000003,1.2,37.120000000000005,19.279999999999998
2.8000000000000003,1.23,37.41160000000001,19.052899999999998
2.8000000000000003,1.26,37.71040000000001,18.8276
2.8000000000000003,1.29,38.016400000000004,18.6041
2.8000000000000003,1.3199999999999998,38.329600000000006,18.3824
2.8000000000000003,1.3499999999999999,38.650000000000006,18.1625
2.8000000000000003,1.38,38.9776,17.944399999999998
2.8000000000000003,1.41,39.312400000000004,17.728099999999998
2.8000000000000003,1.44,39.65440000000001,17.5136
2.8000000000000003,1.47,40.003600000000006,17.300900000000002
2.8000000000000003,1.5,40.36000000000001,17.09
2.8000000000000003,1.53,40.723600000000005,16.880899999999997
2.8000000000000003,1.56,41.09440000000001,16.673599999999997
2.8000000000000003,1.5899999999999999,41.47240000000001,16.4681
2.8000000000000003,1.6199999999999999,41.857600000000005,16.2644
2.8000000000000003,1.65,42.25000000000001,16.0625
2.8000000000000003,1.68,42.64960000000001,15.862400000000001
2.8000000000000003,1.71,43.056400000000004,15.664099999999998
2.8000000000000003,1.74,43.470400000000005,15.467599999999997
2.8000000000000003,1.77,43.89160000000001,15.2729
2.8000000000000003,1.7999999999999998,44.32000000000001,15.080000000000002
2.8000000000000003,1.8299999999999998,44.7556,14.8889
2.8000000000000003,1.8599999999999999,45.19840000000001,14.6996
2.8000000000000003,1.89,45.64840000000001,14.5121
2.8000000000000003,1.92,46.10560000000001,14.3264
2.8000000000000003,1.95,46.57000000000001,14.142499999999998
2.8000000000000003,1.98,47.0416,13.9604
2.8000000000000003,2.01,47.5204,13.780100000000001
2.8000000000000003,2.04,48.006400000000006,13.601599999999998
2.8000000000000003,2.07,48.4996,13.424900000000001
2.8000000000000003,2.1,49.00000000000001,13.25
2.8000000000000003,2.13,49.507600000000004,13.076899999999998
2.8000000000000003,2.16,50.022400000000005,12.9056
2.8000000000000003,2.19,50.54440000000001,12.7361
2.8000000000000003,2.2199999999999998,51.0736,12.5684
2.8000000000000003,2.25,51.61000000000001,12.4025
2.8000000000000003,2.28,52.153600000000004,12.2384
2.8000000000000003,2.31,52.70440000000001,12.076099999999999
2.8000000000000003,2.34,53.2624,11.9156
2.8000000000000003,2.37,53.827600000000004,11.756899999999998
2.8000000000000003,2.4,54.400000000000006,11.6
2.8000000000000003,2.4299999999999997,54.979600000000005,11.4449
2.8000000000000003,2.46,55.5664,11.291599999999999
2.8000000000000003,2.4899999999999998,56.1604,11.1401
2.8000000000000003,2.52,56.76160000000001,10.9904
2.8000000000000003,2.55,57.370000000000005,10.842500000000001
2.8000000000000003,2.58,57.985600000000005,10.696399999999999
2.8000000000000003,2.61,58.6084,10.5521
2.8000000000000003,2.6399999999999997,59.2384,10.409600000000001
2.8000000000000003,2.67,59.875600000000006,10.268899999999999
2.8000000000000003,2.6999999999999997,60.519999999999996,10.129999999999999
2.8000000000000003,2.73,61.171600000000005,9.992899999999999
2.8000000000000003,2.76,61.8304,9.8576
2.8000000000000003,2.79,62.49640000000001,9.7241
2.8000000000000003,2.82,63.1696,9.5924
2.8000000000000003,2.85,63.85000000000001,9.462499999999999
2.8000000000000003,2.88,64.5376,9.334399999999999
2.8000000000000003,2.9099999999999997,65.2324,9.2081
2.8000000000000003,2.94,65.93440000000001,9.083599999999999
2.8000000000000003,2.9699999999999998,66.64359999999999,8.960899999999999
2.8000000000000003,3.0,67.36000000000001,8.84
2.85,0.0,32.49,29.6225
2.85,0.03,32.4936,29.323399999999996
2.85,0.06,32.504400000000004,29.026100000000003
2.85,0.09,32.522400000000005,28.7306
2.85,0.12,32.5476,28.436899999999998
2.85,0.15,32.580000000000005,28.144999999999996
2.85,0.18,32.619600000000005,27.8549
2.85,0.21,32.6664,27.566599999999998
2.85,0.24,32.720400000000005,27.280099999999997
2.85,0.27,32.781600000000005,26.995400000000004
2.85,0.3,32.85,26.712500000000002
2.85,0.32999999999999996,32.9256,26.431399999999996
2.85,0.36,33.0084,26.152099999999997
2.85,0.39,33.098400000000005,25.8746
2.85,0.42,33.1956,25.5989
2.85,0.44999999999999996,33.300000000000004,25.324999999999996
2.85,0.48,33.4116,25.052899999999994
2.85,0.51,33.5304,24.782600000000002
2.85,0.54,33.656400000000005,24.5141
2.85,0.57,33.7896,24.247399999999995
2.85,0.6,33.93,23.9825
2.85,0.63,34.077600000000004,23.7194
2.85,0.6599999999999999,34.2324,23.458099999999998
2.85,0.69,34.394400000000005,23.198600000000003
2.85,0.72,34.5636,22.9409
2.85,0.75,34.74,22.685
2.85,0.78,34.9236,22.430899999999998
2.85,0.8099999999999999,35.1144,22.178600000000003
2.85,0.84,35.312400000000004,21.9281
2.85,0.87,35.5176,21.679399999999998
2.85,0.8999999999999999,35.730000000000004,21.432499999999997
2.85,0.9299999999999999,35.949600000000004,21.1874
2.85,0.96,36.1764,20.9441
2.85,0.99,36.4104,20.702599999999997
2.85,1.02,36.6516,20.4629
2.85,1.05,36.900000000000006,20.225
2.85,1.08,37.1556,19.988899999999997
2.85,1.1099999999999999,37.4184,19.7546
2.85,1.14,37.6884,19.522100000000002
2.85,1.17,37.9656,19.2914
2.85,1.2,38.25,19.0625
2.85,1.23,38.5416,18.8354
2.85,1.26,38.8404,18.610100000000003
2.85,1.29,39.1464,18.386599999999998
2.85,1.3199999999999998,39.4596,18.1649
2.85,1.3499999999999999,39.78,17.945000000000004
2.85,1.38,40.1076,17.7269
2.85,1.41,40.4424,17.5106
2.85,1.44,40.784400000000005,17.2961
2.85,1.47,41.1336,17.0834
2.85,1.5,41.49,16.8725
2.85,1.53,41.8536,16.6634
2.85,1.56,42.2244,16.4561
2.85,1.5899999999999999,42.6024,16.250600000000002
2.85,1.6199999999999999,42.9876,16.046899999999997
2.85,1.65,43.38,15.844999999999999
2.85,1.68,43.7796,15.6449
2.85,1.71,44.1864,15.4466
2.85,1.74,44.6004,15.2501
2.85,1.77,45.02160000000001,15.055399999999999
2.85,1.7999999999999998,45.45,14.8625
2.85,1.8299999999999998,45.8856,14.671399999999998
2.85,1.8599999999999999,46.3284,14.482099999999999
2.85,1.89,46.778400000000005,14.294600000000003
2.85,1.92,47.235600000000005,14.108899999999998
2.85,1.95,47.7,13.924999999999997
2.85,1.98,48.1716,13.742899999999999
2.85,2.01,48.6504,13.5626
2.85,2.04,49.1364,13.3841
2.85,2.07,49.629599999999996,13.2074
2.85,2.1,50.13,13.032499999999999
2.85,2.13,50.6376,12.8594
2.85,2.16,51.1524,12.688099999999999
2.85,2.19,51.674400000000006,12.5186
2.85,2.2199999999999998,52.203599999999994,12.350900000000001
2.85,2.25,52.74,12.184999999999999
2.85,2.28,53.2836,12.020900000000001
2.85,2.31,53.8344,11.8586
2.85,2.34,54.392399999999995,11.6981
2.85,2.37,54.9576,11.539399999999999
2.85,2.4,55.53,11.3825
2.85,2.4299999999999997,56.1096,11.227400000000001
2.85,2.46,56.6964,11.0741
2.85,2.4899999999999998,57.2904,10.922600000000001
2.85,2.52,57.891600000000004,10.7729
2.85,2.55,58.5,10.625
2.85,2.58,59.1156,10.4789
2.85,2.61,59.7384,10.3346
2.85,2.6399999999999997,60.368399999999994,10.1921
2.85,2.67,61.0056,10.051400000000001
2.85,2.6999999999999997,61.64999999999999,9.912500000000001
2.85,2.73,62.3016,9.7754
2.85,2.76,62.96039999999999,9.6401
2.85,2.79,63.626400000000004,9.506599999999999
2.85,2.82,64.2996,9.3749
2.85,2.85,64.98,9.245
2.85,2.88,65.6676,9.116900000000001
2.85,2.9099999999999997,66.3624,8.9906
2.85,2.94,67.0644,8.8661
2.85,2.9699999999999998,67.77359999999999,8.743400000000001
2.85,3.0,68.49000000000001,8.622499999999999
2.9000000000000004,0.0,33.64000000000001,29.409999999999997
2.9000000000000004,0.03,33.643600000000006,29.110899999999994
2.9000000000000004,0.06,33.65440000000001,28.8136
2.9000000000000004,0.09,33.67240000000001,28.518099999999997
2.9000000000000004,0.12,33.69760000000001,28.224399999999996
2.9000000000000004,0.15,33.73000000000001,27.932499999999997
2.9000000000000004,0.18,33.76960000000001,27.642400000000002
2.9000000000000004,0.21,33.81640000000001,27.354099999999995
2.9000000000000004,0.24,33.87040000000001,27.0676
2.9000000000000004,0.27,33.93160000000001,26.782900000000005
2.9000000000000004,0.3,34.00000000000001,26.5
2.9000000000000004,0.32999999999999996,34.07560000000001,26.218899999999998
2.9000000000000004,0.36,34.15840000000001,25.9396
2.9000000000000004,0.39,34.24840000000001,25.662100000000002
2.9000000000000004,0.42,34.345600000000005,25.386400000000002
2.9000000000000004,0.44999999999999996,34.45000000000001,25.112499999999997
2.9000000000000004,0.48,34.561600000000006,24.840399999999995
2.9000000000000004,0.51,34.680400000000006,24.570100000000004
2.9000000000000004,0.54,34.80640000000001,24.3016
2.9000000000000004,0.57,34.939600000000006,24.034899999999993
2.9000000000000004,0.6,35.080000000000005,23.770000000000003
2.9000000000000004,0.63,35.22760000000001,23.5069
2.9000000000000004,0.6599999999999999,35.382400000000004,23.245599999999996
2.9000000000000004,0.69,35.54440000000001,22.9861
2.9000000000000004,0.72,35.71360000000001,22.7284
2.9000000000000004,0.75,35.89000000000001,22.472499999999997
2.9000000000000004,0.78,36.073600000000006,22.218399999999995
2.9000000000000004,0.8099999999999999,36.26440000000001,21.966100000000004
2.9000000000000004,0.84,36.46240000000001,21.715600000000002
2.9000000000000004,0.87,36.66760000000001,21.466899999999995
2.9000000000000004,0.8999999999999999,36.88000000000001,21.22
2.9000000000000004,0.9299999999999999,37.09960000000001,20.974899999999998
2.9000000000000004,0.96,37.32640000000001,20.7316
2.9000000000000004,0.99,37.56040000000001,20.490099999999998
2.9000000000000004,1.02,37.80160000000001,20.2504
2.9000000000000004,1.05,38.05000000000001,20.0125
2.9000000000000004,1.08,38.305600000000005,19.776399999999995
2.9000000000000004,1.1099999999999999,38.568400000000004,19.542099999999998
2.9000000000000004,1.14,38.83840000000001,19.309600000000003
2.9000000000000004,1.17,39.11560000000001,19.078899999999997
2.9000000000000004,1.2,39.400000000000006,18.849999999999998
2.9000000000000004,1.23,39.69160000000001,18.622899999999998
2.9000000000000004,1.26,39.99040000000001,18.3976
2.9000000000000004,1.29,40.296400000000006,18.174099999999996
2.9000000000000004,1.3199999999999998,40.60960000000001,17.952399999999997
2.9000000000000004,1.3499999999999999,40.93000000000001,17.7325
2.9000000000000004,1.38,41.257600000000004,17.5144
2.9000000000000004,1.41,41.592400000000005,17.298099999999998
2.9000000000000004,1.44,41.93440000000001,17.083599999999997
2.9000000000000004,1.47,42.28360000000001,16.8709
2.9000000000000004,1.5,42.64000000000001,16.659999999999997
2.9000000000000004,1.53,43.003600000000006,16.450899999999997
2.9000000000000004,1.56,43.37440000000001,16.243599999999997
2.9000000000000004,1.5899999999999999,43.75240000000001,16.0381
2.9000000000000004,1.6199999999999999,44.137600000000006,15.834399999999997
2.9000000000000004,1.65,44.53000000000001,15.632499999999999
2.9000000000000004,1.68,44.92960000000001,15.4324
2.9000000000000004,1.71,45.336400000000005,15.234099999999998
2.9000000000000004,1.74,45.750400000000006,15.037599999999998
2.9000000000000004,1.77,46.17160000000001,14.842899999999998
2.9000000000000004,1.7999999999999998,46.60000000000001,14.65
2.9000000000000004,1.8299999999999998,47.0356,14.458899999999998
2.9000000000000004,1.8599999999999999,47.47840000000001,14.269599999999999
2.9000000000000004,1.89,47.92840000000001,14.0821
2.9000000000000004,1.92,48.38560000000001,13.896399999999998
2.9000000000000004,1.95,48.85000000000001,13.712499999999997
2.9000000000000004,1.98,49.321600000000004,13.530399999999998
2.9000000000000004,2.01,49.8004,13.3501
2.9000000000000004,2.04,50.28640000000001,13.171599999999998
2.9000000000000004,2.07,50.7796,12.9949
2.9000000000000004,2.1,51.28000000000001,12.819999999999999
2.9000000000000004,2.13,51.787600000000005,12.646899999999999
2.9000000000000004,2.16,52.302400000000006,12.475599999999998
2.9000000000000004,2.19,52.82440000000001,12.306099999999999
2.9000000000000004,2.2199999999999998,53.3536,12.1384
2.9000000000000004,2.25,53.89000000000001,11.972499999999998
2.9000000000000004,2.28,54.433600000000006,11.808399999999999
2.9000000000000004,2.31,54.98440000000001,11.646099999999997
2.9000000000000004,2.34,55.5424,11.485599999999998
2.9000000000000004,2.37,56.107600000000005,11.326899999999998
2.9000000000000004,2.4,56.68000000000001,11.169999999999998
2.9000000000000004,2.4299999999999997,57.259600000000006,11.0149
2.9000000000000004,2.46,57.8464,10.8616
2.9000000000000004,2.4899999999999998,58.440400000000004,10.7101
2.9000000000000004,2.52,59.04160000000001,10.560399999999998
2.9000000000000004,2.55,59.650000000000006,10.4125
2.9000000000000004,2.58,60.265600000000006,10.266399999999997
2.9000000000000004,2.61,60.888400000000004,10.1221
2.9000000000000004,2.6399999999999997,61.5184,9.9796
2.9000000000000004,2.67,62.15560000000001,9.838899999999999
2.9000000000000004,2.6999999999999997,62.8,9.7
2.9000000000000004,2.73,63.451600000000006,9.562899999999999
2.9000000000000004,2.76,64.1104,9.427599999999998
2.9000000000000004,2.79,64.77640000000001,9.294099999999998
2.9000000000000004,2.82,65.4496,9.162399999999998
2.9000000000000004,2.85,66.13000000000001,9.032499999999999
2.9000000000000004,2.88,66.8176,8.904399999999999
2.9000000000000004,2.9099999999999997,67.5124,8.778099999999998
2.9000000000000004,2.94,68.21440000000001,8.653599999999997
2.9000000000000004,2.9699999999999998,68.9236,8.530899999999999
2.9000000000000004,3.0,69.64000000000001,8.409999999999998
2.95,0.0,34.81,29.2025
2.95,0.03,34.8136,28.903399999999998
2.95,0.06,34.824400000000004,28.606100000000005
2.95,0.09,34.842400000000005,28.3106
2.95,0.12,34.8676,28.0169
2.95,0.15,34.900000000000006,27.724999999999998
2.95,0.18,34.939600000000006,27.434900000000003
2.95,0.21,34.9864,27.1466
2.95,0.24,35.040400000000005,26.8601
2.95,0.27,35.101600000000005,26.575400000000005
2.95,0.3,35.17,26.292500000000004
2.95,0.32999999999999996,35.2456,26.0114
2.95,0.36,35.3284,25.7321
2.95,0.39,35.418400000000005,25.454600000000003
2.95,0.42,35.5156,25.178900000000002
2.95,0.44999999999999996,35.620000000000005,24.904999999999998
2.95,0.48,35.7316,24.632899999999996
2.95,0.51,35.8504,24.362600000000004
2.95,0.54,35.976400000000005,24.0941
2.95,0.57,36.1096,23.827399999999997
2.95,0.6,36.25,23.562500000000004
2.95,0.63,36.397600000000004,23.299400000000002
2.95,0.6599999999999999,36.5524,23.0381
2.95,0.69,36.714400000000005,22.778600000000004
2.95,0.72,36.8836,22.5209
2.95,0.75,37.06,22.265
2.95,0.78,37.2436,22.0109
2.95,0.8099999999999999,37.434400000000004,21.758600000000005
2.95,0.84,37.632400000000004,21.508100000000002
2.95,0.87,37.8376,21.2594
2.95,0.8999999999999999,38.050000000000004,21.0125
2.95,0.9299999999999999,38.269600000000004,20.767400000000002
2.95,0.96,38.4964,20.5241
2.95,0.99,38.7304,20.2826
2.95,1.02,38.9716,20.0429
2.95,1.05,39.22,19.805
2.95,1.08,39.4756,19.5689
2.95,1.1099999999999999,39.7384,19.334600000000002
2.95,1.14,40.0084,19.102100000000004
2.95,1.17,40.2856,18.8714
2.95,1.2,40.57,18.6425
2.95,1.23,40.8616,18.415399999999998
2.95,1.26,41.1604,18.1901
2.95,1.29,41.4664,17.9666
2.95,1.3199999999999998,41.7796,17.7449
2.95,1.3499999999999999,42.1,17.525000000000002
2.95,1.38,42.4276,17.3069
2.95,1.41,42.7624,17.0906
2.95,1.44,43.1044,16.8761
2.95,1.47,43.4536,16.663400000000003
2.95,1.5,43.81,16.4525
2.95,1.53,44.1736,16.243399999999998
2.95,1.56,44.5444,16.036099999999998
2.95,1.5899999999999999,44.922399999999996,15.8306
2.95,1.6199999999999999,45.3076,15.6269
2.95,1.65,45.7,15.425
2.95,1.68,46.0996,15.224900000000002
2.95,1.71,46.5064,15.026599999999998
2.95,1.74,46.9204,14.830099999999998
2.95,1.77,47.3416,14.6354
2.95,1.7999999999999998,47.769999999999996,14.442500000000003
2.95,1.8299999999999998,48.205600000000004,14.2514
2.95,1.8599999999999999,48.6484,14.062100000000001
2.95,1.89,49.0984,13.874600000000001
2.95,1.92,49.5556,13.6889
2.95,1.95,50.02,13.504999999999999
2.95,1.98,50.491600000000005,13.3229
2.95,2.01,50.9704,13.142600000000002
2.95,2.04,51.4564,12.964099999999998
2.95,2.07,51.949600000000004,12.787400000000002
2.95,2.1,52.45,12.6125
2.95,2.13,52.9576,12.4394
2.95,2.16,53.47240000000001,12.2681
2.95,2.19,53.9944,12.098600000000001
2.95,2.2199999999999998,54.5236,11.930900000000001
2.95,2.25,55.06,11.765
2.95,2.28,55.6036,11.600900000000001
2.95,2.31,56.1544,11.4386
2.95,2.34,56.7124,11.2781
2.95,2.37,57.27760000000001,11.119399999999999
2.95,2.4,57.85,10.9625
2.95,2.4299999999999997,58.42959999999999,10.807400000000001
2.95,2.46,59.016400000000004,10.6541
2.95,2.4899999999999998,59.6104,10.502600000000001
2.95,2.52,60.211600000000004,10.3529
2.95,2.55,60.82,10.205000000000002
2.95,2.58,61.43560000000001,10.0589
2.95,2.61,62.0584,9.9146
2.95,2.6399999999999997,62.688399999999994,9.772100000000002
2.95,2.67,63.3256,9.6314
2.95,2.6999999999999997,63.97,9.4925
2.95,2.73,64.6216,9.3554
2.95,2.76,65.2804,9.2201
2.95,2.79,65.94640000000001,9.0866
2.95,2.82,66.61959999999999,8.9549
2.95,2.85,67.30000000000001,8.825
2.95,2.88,67.9876,8.6969
2.95,2.9099999999999997,68.6824,8.5706
2.95,2.94,69.3844,8.4461
2.95,2.9699999999999998,70.0936,8.3234
2.95,3.0,70.81,8.2025
3.0,0.0,36.0,29.0
3.0,0.03,36.0036,28.700899999999997
3.0,0.06,36.0144,28.403600000000004
3.0,0.09,36.0324,28.1081
3.0,0.12,36.0576,27.8144
3.0,0.15,36.09,27.522499999999997
3.0,0.18,36.1296,27.232400000000002
3.0,0.21,36.1764,26.9441
3.0,0.24,36.2304,26.6576
3.0,0.27,36.2916,26.372900000000005
3.0,0.3,36.36,26.090000000000003
3.0,0.32999999999999996,36.4356,25.808899999999998
3.0,0.36,36.5184,25.5296
3.0,0.39,36.6084,25.252100000000002
3.0,0.42,36.7056,24.9764
3.0,0.44999999999999996,36.81,24.702499999999997
3.0,0.48,36.9216,24.430399999999995
3.0,0.51,37.0404,24.160100000000003
3.0,0.54,37.1664,23.8916
3.0,0.57,37.2996,23.624899999999997
3.0,0.6,37.44,23.360000000000003
3.0,0.63,37.5876,23.0969
3.0,0.6599999999999999,37.742399999999996,22.8356
3.0,0.69,37.9044,22.576100000000004
3.0,0.72,38.0736,22.3184
3.0,0.75,38.25,22.0625
3.0,0.78,38.4336,21.8084
3.0,0.8099999999999999,38.6244,21.556100000000004
3.0,0.84,38.8224,21.305600000000002
3.0,0.87,39.0276,21.0569
3.0,0.8999999999999999,39.24,20.81
3.0,0.9299999999999999,39.4596,20.5649
3.0,0.96,39.6864,20.3216
3.0,0.99,39.9204,20.080099999999998
3.0,1.02,40.1616,19.840400000000002
3.0,1.05,40.41,19.6025
3.0,1.08,40.6656,19.3664
3.0,1.1099999999999999,40.928399999999996,19.1321
3.0,1.14,41.1984,18.899600000000003
3.0,1.17,41.4756,18.6689
3.0,1.2,41.76,18.439999999999998
3.0,1.23,42.0516,18.212899999999998
3.0,1.26,42.3504,17.9876
3.0,1.29,42.6564,17.7641
3.0,1.3199999999999998,42.9696,17.5424
3.0,1.3499999999999999,43.29,17.322500000000005
3.0,1.38,43.617599999999996,17.1044
3.0,1.41,43.9524,16.8881
3.0,1.44,44.294399999999996,16.6736
3.0,1.47,44.6436,16.460900000000002
3.0,1.5,45.0,16.25
3.0,1.53,45.3636,16.0409
3.0,1.56,45.7344,15.833599999999999
3.0,1.5899999999999999,46.112399999999994,15.628100000000002
3.0,1.6199999999999999,46.4976,15.424399999999999
3.0,1.65,46.89,15.2225
3.0,1.68,47.2896,15.022400000000001
3.0,1.71,47.6964,14.8241
3.0,1.74,48.1104,14.6276
3.0,1.77,48.5316,14.4329
3.0,1.7999999999999998,48.959999999999994,14.240000000000002
3.0,1.8299999999999998,49.3956,14.0489
3.0,1.8599999999999999,49.8384,13.8596
3.0,1.89,50.288399999999996,13.672100000000002
3.0,1.92,50.745599999999996,13.4864
3.0,1.95,51.21,13.302499999999998
3.0,1.98,51.6816,13.1204
3.0,2.01,52.160399999999996,12.940100000000001
3.0,2.04,52.6464,12.7616
3.0,2.07,53.1396,12.584900000000001
3.0,2.1,53.64,12.41
3.0,2.13,54.1476,12.2369
3.0,2.16,54.662400000000005,12.0656
3.0,2.19,55.1844,11.8961
3.0,2.2199999999999998,55.7136,11.7284
3.0,2.25,56.25,11.5625
3.0,2.28,56.7936,11.398400000000002
3.0,2.31,57.3444,11.2361
3.0,2.34,57.9024,11.075600000000001
3.0,2.37,58.467600000000004,10.916899999999998
3.0,2.4,59.04,10.760000000000002
3.0,2.4299999999999997,59.61959999999999,10.6049
3.0,2.46,60.2064,10.4516
3.0,2.4899999999999998,60.800399999999996,10.3001
3.0,2.52,61.4016,10.150400000000001
3.0,2.55,62.01,10.002500000000001
3.0,2.58,62.625600000000006,9.8564
3.0,2.61,63.2484,9.7121
3.0,2.6399999999999997,63.87839999999999,9.569600000000001
3.0,2.67,64.5156,9.4289
3.0,2.6999999999999997,65.16,9.290000000000001
3.0,2.73,65.8116,9.152899999999999
3.0,2.76,66.4704,9.017600000000002
3.0,2.79,67.13640000000001,8.8841
3.0,2.82,67.80959999999999,8.752400000000002
3.0,2.85,68.49000000000001,8.622499999999999
3.0,2.88,69.1776,8.4944
3.0,2.9099999999999997,69.8724,8.368100000000002
3.0,2.94,70.5744,8.2436
3.0,2.9699999999999998,71.28359999999999,8.1209
3.0,3.0,72.0,8.0
3.0500000000000003,0.0,37.21000000000001,28.8025
3.0500000000000003,0.03,37.21360000000001,28.503399999999996
3.0500000000000003,0.06,37.22440000000001,28.206100000000003
3.0500000000000003,0.09,37.24240000000001,27.9106
3.0500000000000003,0.12,37.26760000000001,27.616899999999998
3.0500000000000003,0.15,37.30000000000001,27.324999999999996
3.0500000000000003,0.18,37.33960000000001,27.0349
3.0500000000000003,0.21,37.38640000000001,26.746599999999997
3.0500000000000003,0.24,37.44040000000001,26.460099999999997
3.0500000000000003,0.27,37.50160000000001,26.175400000000003
3.0500000000000003,0.3,37.57000000000001,25.892500000000002
3.0500000000000003,0.32999999999999996,37.64560000000001,25.611399999999996
3.0500000000000003,0.36,37.72840000000001,25.332099999999997
3.0500000000000003,0.39,37.81840000000001,25.0546
3.0500000000000003,0.42,37.915600000000005,24.7789
3.0500000000000003,0.44999999999999996,38.02000000000001,24.504999999999995
3.0500000000000003,0.48,38.131600000000006,24.232899999999994
3.0500000000000003,0.51,38.250400000000006,23.962600000000002
3.0500000000000003,0.54,38.37640000000001,23.6941
3.0500000000000003,0.57,38.509600000000006,23.427399999999995
3.0500000000000003,0.6,38.650000000000006,23.1625
3.0500000000000003,0.63,38.79760000000001,22.8994
3.0500000000000003,0.6599999999999999,38.952400000000004,22.638099999999998
3.0500000000000003,0.69,39.11440000000001,22.378600000000002
3.0500000000000003,0.72,39.28360000000001,22.1209
3.0500000000000003,0.75,39.46000000000001,21.865
3.0500000000000003,0.78,39.643600000000006,21.610899999999997
3.0500000000000003,0.8099999999999999,39.83440000000001,21.358600000000003
3.0500000000000003,0.84,40.03240000000001,21.1081
3.0500000000000003,0.87,40.23760000000001,20.859399999999997
3.0500000000000003,0.8999999999999999,40.45000000000001,20.612499999999997
3.0500000000000003,0.9299999999999999,40.66960000000001,20.3674
3.0500000000000003,0.96,40.89640000000001,20.1241
3.0500000000000003,0.99,41.13040000000001,19.882599999999996
3.0500000000000003,1.02,41.37160000000001,19.6429
3.0500000000000003,1.05,41.620000000000005,19.405
3.0500000000000003,1.08,41.875600000000006,19.168899999999997
3.0500000000000003,1.1099999999999999,42.138400000000004,18.9346
3.0500000000000003,1.14,42.40840000000001,18.7021
3.0500000000000003,1.17,42.68560000000001,18.4714
3.0500000000000003,1.2,42.970000000000006,18.2425
3.0500000000000003,1.23,43.26160000000001,18.0154
3.0500000000000003,1.26,43.56040000000001,17.790100000000002
3.0500000000000003,1.29,43.866400000000006,17.566599999999998
3.0500000000000003,1.3199999999999998,44.17960000000001,17.3449
3.0500000000000003,1.3499999999999999,44.50000000000001,17.125000000000004
3.0500000000000003,1.38,44.827600000000004,16.9069
3.0500000000000003,1.41,45.162400000000005,16.6906
3.0500000000000003,1.44,45.504400000000004,16.4761
3.0500000000000003,1.47,45.85360000000001,16.2634
3.0500000000000003,1.5,46.21000000000001,16.0525
3.0500000000000003,1.53,46.573600000000006,15.843399999999997
3.0500000000000003,1.56,46.94440000000001,15.636099999999997
3.0500000000000003,1.5899999999999999,47.3224,15.4306
3.0500000000000003,1.6199999999999999,47.707600000000006,15.226899999999997
3.0500000000000003,1.65,48.10000000000001,15.024999999999999
3.0500000000000003,1.68,48.49960000000001,14.8249
3.0500000000000003,1.71,48.906400000000005,14.626599999999998
3.0500000000000003,1.74,49.32040000000001,14.430099999999998
3.0500000000000003,1.77,49.741600000000005,14.235399999999998
3.0500000000000003,1.7999999999999998,50.17,14.0425
3.0500000000000003,1.8299999999999998,50.60560000000001,13.851399999999998
3.0500000000000003,1.8599999999999999,51.04840000000001,13.662099999999999
3.0500000000000003,1.89,51.498400000000004,13.4746
3.0500000000000003,1.92,51.955600000000004,13.288899999999998
3.0500000000000003,1.95,52.42000000000001,13.104999999999997
3.0500000000000003,1.98,52.89160000000001,12.922899999999998
3.0500000000000003,2.01,53.370400000000004,12.7426
3.0500000000000003,2.04,53.85640000000001,12.564099999999998
3.0500000000000003,2.07,54.34960000000001,12.3874
3.0500000000000003,2.1,54.85000000000001,12.212499999999999
3.0500000000000003,2.13,55.357600000000005,12.039399999999999
3.0500000000000003,2.16,55.87240000000001,11.868099999999998
3.0500000000000003,2.19,56.394400000000005,11.698599999999999
3.0500000000000003,2.2199999999999998,56.92360000000001,11.5309
3.0500000000000003,2.25,57.46000000000001,11.364999999999998
3.0500000000000003,2.28,58.003600000000006,11.2009
3.0500000000000003,2.31,58.55440000000001,11.038599999999999
3.0500000000000003,2.34,59.11240000000001,10.8781
3.0500000000000003,2.37,59.67760000000001,10.719399999999998
3.0500000000000003,2.4,60.25000000000001,10.5625
3.0500000000000003,2.4299999999999997,60.8296,10.4074
3.0500000000000003,2.46,61.41640000000001,10.2541
3.0500000000000003,2.4899999999999998,62.010400000000004,10.1026
3.0500000000000003,2.52,62.61160000000001,9.9529
3.0500000000000003,2.55,63.220000000000006,9.805
3.0500000000000003,2.58,63.835600000000014,9.6589
3.0500000000000003,2.61,64.45840000000001,9.5146
3.0500000000000003,2.6399999999999997,65.08840000000001,9.3721
3.0500000000000003,2.67,65.72560000000001,9.231399999999999
3.0500000000000003,2.6999999999999997,66.37,9.0925
3.0500000000000003,2.73,67.0216,8.9554
3.0500000000000003,2.76,67.6804,8.8201
3.0500000000000003,2.79,68.34640000000002,8.686599999999999
3.0500000000000003,2.82,69.0196,8.5549
3.0500000000000003,2.85,69.70000000000002,8.424999999999999
3.0500000000000003,2.88,70.3876,8.296899999999999
3.0500000000000003,2.9099999999999997,71.0824,8.1706
3.0500000000000003,2.94,71.7844,8.0461
3.0500000000000003,2.9699999999999998,72.4936,7.923399999999999
3.0500000000000003,3.0,73.21000000000001,7.802499999999998
3.1,0.0,38.440000000000005,28.61
3.1,0.03,38.4436,28.310899999999997
3.1,0.06,38.45440000000001,28.013600000000004
3.1,0.09,38.47240000000001,27.7181
3.1,0.12,38.497600000000006,27.4244
3.1,0.15,38.53000000000001,27.132499999999997
3.1,0.18,38.56960000000001,26.8424
